timestamp,dni_W_m2,solar_power_W,solar_power_raw_W,solar_power_effective_W,solar_power_curtailed_W,solar_power_kW,solar_power_absorbed_kW,solar_power_available_W,m_col_vol_flow_m3s,m_col_use_m3s,collector_target_out_C,m_ctes_use_m3s,m_ctes_charge_use_m3s,m_ctes_discharge_avail_m3s,m_recirc_m3s,m_oil_hex_m3s,htf_in_temp_C,hex_inlet_temp_C,mix_target_C,collector_t_out_C,oil_out_C,water_out_C,provided_W,provided_kW,solar_contribution_W,solar_to_factory_kW,ctes_contribution_W,ctes_to_factory_kW,remaining_solar_W,required_oil_in_C,hex_temp_sufficient,factory_load_W,factory_load_kW,operation_mode,net_power_W,ctes_energy_J,ctes_energy_MWh,ctes_soc_pct,ctes_inlet_temp_C,ctes_temp_C,concrete_T_z0_C,concrete_T_z_mid_C,concrete_T_z_max_C,provided_from_ctes_W,provided_from_ctes_kW,backup_heater_W,backup_heater_kW,tolerated_deficit_W,tolerated_deficit_cumulative_MWh,ctes_loss_cumulative_MWh,ctes_current_loss_kW,ctes_charge_htf_W,ctes_charge_inferred_W,ctes_charge_input_W,ctes_discharge_output_W,ctes_balance_residual_state_W,ctes_balance_residual_with_loss_W,hex_flow_balance_m3s
2026-07-11 01:40:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,182.0,,130.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,-311718918.54049265,-0.08658858848347019,-0.06098768878280855,,,129.89022216019094,129.89022216019094,129.89022216019094,0.0,0.0,0.0,0.0,0.0,0.0,-0.08956993503786058,-48.83196806747182,0.0,1625.3781994440506,0.0,0.0,-47206.58986802777,1625.3781994440506,0.0
2026-07-11 01:50:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,182.0,,130.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,-340040047.67197955,-0.0944555687977721,-0.0665287070101783,,,129.88024832738168,129.88024832738168,129.88024832738168,0.0,0.0,0.0,0.0,0.0,0.0,-0.09770778470184527,-48.827097983908175,0.0,1625.2160980966873,0.0,0.0,-47201.88188581149,1625.2160980966873,0.0
2026-07-11 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,182.0,,130.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,-368358352.2957153,-0.10232176452658757,-0.07206917262367238,,,129.8702754892774,129.8702754892774,129.8702754892774,0.0,0.0,0.0,0.0,0.0,0.0,-0.10584482276618626,-48.82222838604595,0.0,1625.0540131530724,0.0,0.0,-47197.17437289288,1625.0540131530724,0.0
2026-07-11 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,182.0,,130.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,-396673832.6936016,-0.11018717574822266,-0.07760908567844478,,,129.8603036457788,129.8603036457788,129.8603036457788,0.0,0.0,0.0,0.0,0.0,0.0,-0.11398104931182572,-48.817359273836715,0.0,1624.8919440261525,0.0,0.0,-47192.46732981056,1624.8919440261525,0.0
2026-07-11 02:20:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,182.0,,130.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,-424986489.147378,-0.11805180254093835,-0.08314844622961771,,,129.8503327967867,129.8503327967867,129.8503327967867,0.0,0.0,0.0,0.0,0.0,0.0,-0.1221164644196977,-48.81249064723197,0.0,1624.7298909379388,0.0,0.0,-47187.76075629403,1624.7298909379388,0.0
2026-07-11 02:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,182.0,,130.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,-453296321.938462,-0.1259156449829061,-0.08868725433225039,,,129.84036294220195,129.84036294220195,129.84036294220195,0.0,0.0,0.0,0.0,0.0,0.0,-0.13025106817072826,-48.807622506183314,0.0,1624.5678543766626,0.0,0.0,-47183.054651806655,1624.5678543766626,0.0
2026-07-11 02:40:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,182.0,,130.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,-481603331.34843236,-0.13377870315234233,-0.09422551004143362,,,129.83039408192542,129.83039408192542,129.83039408192542,0.0,0.0,0.0,0.0,0.0,0.0,-0.1383848606458353,-48.80275485064229,0.0,1624.4058340250485,0.0,0.0,-47178.34901661724,1624.4058340250485,0.0
2026-07-11 02:50:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,182.0,,130.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,-509907517.6589479,-0.14164097712748552,-0.09976321341227383,,,129.8204262158579,129.8204262158579,129.8204262158579,0.0,0.0,0.0,0.0,0.0,0.0,-0.1465178419259287,-48.797887680560464,0.0,1624.2438297012632,0.0,0.0,-47173.643850859204,1624.2438297012632,0.0
2026-07-11 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,182.0,,130.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,-538208881.1516684,-0.14950246698657457,-0.10530036449987766,,,129.81045934390022,129.81045934390022,129.81045934390022,0.0,0.0,0.0,0.0,0.0,0.0,-0.1546500120919103,-48.793020995889435,0.0,1624.0818413551897,0.0,0.0,-47168.939154534244,1624.0818413551897,0.0
2026-07-11 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,182.0,,130.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,-566507422.1080109,-0.1573631728077808,-0.11083696335930424,,,129.80049346595325,129.80049346595325,129.80049346595325,0.0,0.0,0.0,0.0,0.0,0.0,-0.16278137122467373,-48.788154796580656,0.0,1623.919869343219,0.0,0.0,-47164.234927237434,1623.919869343219,0.0
2026-07-11 03:20:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,182.0,,130.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,-594803140.8095539,-0.16522309466932053,-0.11637301004564428,,,129.79052858191784,129.79052858191784,129.79052858191784,0.0,0.0,0.0,0.0,0.0,0.0,-0.1709119194051047,-48.78328908258582,0.0,1623.7579133475301,0.0,0.0,-47159.53116923829,1623.7579133475301,0.0
2026-07-11 03:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,182.0,,130.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,-623096037.5377142,-0.17308223264936506,-0.12190850461395693,,,129.78056469169488,129.78056469169488,129.78056469169488,0.0,0.0,0.0,0.0,0.0,0.0,-0.17904165671408076,-48.77842385385645,0.0,1623.595973589152,0.0,0.0,-47154.8278802673,1623.595973589152,0.0
2026-07-11 03:40:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,182.0,,130.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,-651386112.5739099,-0.18094058682608608,-0.12744344711930145,,,129.77060179518526,129.77060179518526,129.77060179518526,0.0,0.0,0.0,0.0,0.0,0.0,-0.18717058323247143,-48.77355911034414,0.0,1623.434050018077,0.0,0.0,-47150.12506032606,1623.434050018077,0.0
2026-07-11 03:50:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,182.0,,130.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,-679673366.1995579,-0.18879815727765498,-0.13297783761673704,,,129.76063989228987,129.76063989228987,129.76063989228987,0.0,0.0,0.0,0.0,0.0,0.0,-0.1952986990411382,-48.76869485200055,0.0,1623.272142587186,0.0,0.0,-47145.42270941337,1623.272142587186,0.0
2026-07-11 04:00:00+00:00,13.938,43248.751042445576,43248.77772,43248.751042445576,0.026677554422349203,43.24877772,43.248751042445576,43248.77772,0.0004040218842543011,0.0,182.0,0.0,0.0004040218842543011,0.0,0.0,0.0,129.83036077923447,130.0,182.0,182.00169773603022,130.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,-681234766.0141939,-0.18923187944838718,-0.1332833249012638,182.00169773603022,129.83036077923447,130.7068964831579,129.7564525914658,129.75799797863155,0.0,0.0,0.0,0.0,0.0,0.0,-0.2034268544100678,-48.768932213577614,46166.48050839576,46166.59918918429,46166.48050839576,0.0,-48768.813532789085,0.118680788531492,0.0
2026-07-11 04:10:00+00:00,96.582,299688.3781917619,299688.15108,95302.42097804171,204385.73010195827,299.68815107999995,299.6883781917619,299688.15108,0.0027906234927400136,0.0,182.0,0.0,0.0027906234927400136,0.021,0.0,0.0,129.77617395699644,129.83036077923447,182.0,182.00176719381102,129.83036077923447,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,-653316246.4662308,-0.18147673512950854,-0.12782107708698248,182.00176719381102,129.77617395699644,131.96066434862962,129.7482622259365,129.75037519601918,0.0,0.0,0.0,0.0,0.0,0.0,-0.21155588406272813,-48.77417791596202,95302.42097804171,95305.04382923392,95302.42097804171,0.0,-48771.55506476981,2.6228511922090547,0.0
2026-07-11 04:20:00+00:00,229.314,711547.2803009959,711547.5831599999,142399.9886811803,569147.5944788196,711.5475831599999,711.5472803009959,711547.5831599999,0.006618957620333464,0.0,182.0,0.0,0.006618957620333464,0.021,0.0,0.0,129.75259160520338,129.77617395699644,182.0,182.00170897305804,129.77617395699644,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,-597143635.2976842,-0.1658732320271345,-0.11683092690904257,182.00170897305804,129.75259160520338,132.47046607802702,129.73918147417078,129.74133008088805,0.0,0.0,0.0,0.0,0.0,0.0,-0.21968651109904644,-48.78376221790993,142399.98868118023,142404.7808321542,142399.98868118023,0.0,-48778.97006693596,4.792150973975367,0.0
2026-07-11 04:30:00+00:00,362.796,1125734.3457080906,1125734.22024,157415.2124853615,968319.0077546384,1125.73422024,1125.7343457080906,1125734.22024,0.010467128526873514,0.0,182.0,0.0,0.010467128526873514,0.0,0.0,0.0,129.74004869001135,129.75259160520338,182.0,182.0017357856177,129.75259160520338,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,-531968131.1242173,-0.14776892531228258,-0.10407936411200402,182.0017357856177,129.74004869001135,132.7489245497484,129.72977664605475,129.73186847349047,0.0,0.0,0.0,0.0,0.0,0.0,-0.22781900812814476,-48.79498217459001,157415.2124853615,157420.82246370154,157415.2124853615,0.0,-48789.372196249955,5.609978340056841,0.0
2026-07-11 04:40:00+00:00,478.578,1484999.1430774028,1484998.8193199998,170811.87300041784,1314186.946319582,1484.9988193199997,1484.9991430774028,1484998.8193199998,0.013804308889885509,0.0,182.0,0.0,0.013804308889885509,0.0,0.0,0.0,129.7295395611161,129.74004869001135,182.0,182.00174116778157,129.74004869001135,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,-458761760.319577,-0.1274338223109936,-0.08975656528908844,182.00174116778157,129.7295395611161,132.95386779967967,129.72028761741348,129.72231055276606,0.0,0.0,0.0,0.0,0.0,0.0,-0.23595359609660774,-48.807527810777756,170811.87300041772,170818.14581851158,170811.87300041772,0.0,-48801.2549926839,6.272818093857495,0.0
2026-07-11 04:50:00+00:00,574.655,1783119.1037853302,1783119.9856999996,167353.61916310643,1615766.3665368932,1783.1199856999997,1783.1191037853303,1783119.9856999996,0.016572298250759065,0.0,182.0,0.0,0.016572298250759065,0.0,0.0,0.0,129.7197310341902,129.7295395611161,182.0,182.0017058825813,129.7295395611161,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,-387637764.58010304,-0.1076771568278064,-0.0758411823618717,182.0017058825813,129.7197310341902,133.06691778446563,129.71099502768647,129.7127269739723,0.0,0.0,0.0,0.0,0.0,0.0,-0.24409021688280588,-48.819724717188784,167353.6191631065,167359.71761631203,167353.6191631065,0.0,-48813.62626398326,6.09845320552995,0.0
2026-07-11 05:00:00+00:00,653.685,2028345.4202573276,2028345.3339,167966.50042653014,1860378.8334734698,2028.3453339,2028.3454202573275,2028345.3339,0.018847921223656482,0.0,182.0,0.0,0.018847921223656482,0.0,0.0,0.0,129.7100637143242,129.7197310341902,182.0,182.0017326125818,129.7197310341902,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,-316153377.52756536,-0.08782038264654593,-0.061855289010250586,182.0017326125818,129.7100637143242,133.14531806283202,129.70583872041152,129.70313787966813,0.0,0.0,0.0,0.0,0.0,0.0,-0.25222888120959686,-48.83198596074582,167966.50042653008,167972.63104830863,167966.50042653008,0.0,-48825.85533896729,6.130621778531349,0.0
2026-07-11 05:10:00+00:00,718.952,2230862.859499522,2230864.9188800002,167925.2532311899,2062939.6656488103,2230.8649188800005,2230.862859499522,2230864.9188800002,0.02072599542491321,0.0,182.0,0.0,0.02072599542491321,0.0,0.0,0.0,129.70045307591784,129.7100637143242,182.0,182.00168474081954,129.7100637143242,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,-244701091.68275225,-0.06797252546743118,-0.04787567624780715,182.00168474081954,129.70045307591784,133.195882488071,129.70596539960226,129.6935472379246,0.0,0.0,0.0,0.0,0.0,0.0,-0.260369586934973,-48.84423435225679,167925.25323118982,167931.3774269453,167925.25323118982,0.0,-48838.11015650131,6.124195755481196,0.0
2026-07-11 05:20:00+00:00,773.311,2399539.16139884,2399537.63434,176350.9307856895,2223186.7035543104,2399.53763434,2399.53916139884,2399537.63434,0.021,0.0,182.0,0.0,0.021,0.0,0.0,0.0,129.69345080857067,129.70045307591784,182.0,185.0406533108894,129.70045307591784,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,-168201010.05309856,-0.046722502792527376,-0.03290846414488595,185.0406533108894,129.69345080857067,133.257079978942,129.7084462419157,129.68400139286985,0.0,0.0,0.0,0.0,0.0,0.0,-0.26851247945501905,-48.85735512027619,176350.9307856893,176357.491169699,176350.9307856893,0.0,-48850.794736266485,6.56038400970283,0.0
2026-07-11 05:30:00+00:00,819.025,2541386.93137217,2541385.4335,185775.20794414124,2355610.2255558586,2541.3854334999996,2541.38693137217,2541385.4335,0.021,0.0,182.0,0.0,0.021,0.0,0.0,0.0,129.688083772655,129.69345080857067,182.0,188.12228205119447,129.69345080857067,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,-86054526.62610355,-0.02390403517391765,-0.01683653566103002,188.12228205119447,129.688083772655,133.32870511908754,129.7123981902306,129.67466003468155,0.0,0.0,0.0,0.0,0.0,0.0,-0.27665772101246733,-48.87144934468984,185775.20794414135,185782.2550563482,185775.20794414135,0.0,-48864.402232483,7.0471122068411205,0.0
2026-07-11 05:40:00+00:00,857.838,2661818.348558301,2661819.84372,194350.33458588505,2467469.5091341147,2661.81984372,2661.8183485583013,2661819.84372,0.021,0.0,182.0,0.0,0.021,0.0,0.0,0.0,129.68319711947166,129.688083772655,182.0,190.72506860706756,129.688083772655,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,1228310.7155161053,0.0003411974209766959,0.00024031852797780698,190.72506860706756,129.68319711947166,133.4080782607013,129.71798860466254,129.66550892179936,0.0,0.0,0.0,0.0,0.0,0.0,-0.284805459127192,-48.88642868834789,194350.33458588494,194357.82425771398,194350.33458588494,0.0,-48878.93901651885,7.489671829040162,0.0
2026-07-11 05:50:00+00:00,891.089,2764995.814707108,2764995.70166,201791.9166425676,2563203.785017432,2764.9957016599997,2764.995814707108,2764995.70166,0.021,0.0,182.0,0.0,0.021,0.0,0.0,0.0,129.67754862172256,129.68319711947166,182.0,192.9445482756464,129.68319711947166,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,92966879.31498516,0.02582413314305143,0.01818893485617787,192.9445482756464,129.67754862172256,133.49307257753762,129.72520830049766,129.65651893337375,0.0,0.0,0.0,0.0,0.0,0.0,-0.2929558217825071,-48.90217593189088,201791.9166425678,201799.7902643393,201791.9166425678,0.0,-48894.30231011938,7.87362177149771,0.0
2026-07-11 06:00:00+00:00,919.809,2854110.72345353,2854112.1384599996,208209.1506470996,2645902.9878129,2854.1121384599996,2854.11072345353,2854112.1384599996,0.021,0.0,182.0,0.0,0.021,0.0,0.0,0.0,129.6717142944033,129.67754862172256,182.0,194.8527716895279,129.67754862172256,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,188546141.37776744,0.052373928160490954,0.03688898141115863,194.8527716895279,129.6717142944033,133.5819829837809,129.7340455291701,129.64765469551566,0.0,0.0,0.0,0.0,0.0,0.0,-0.30110891930801287,-48.91858515303432,208209.15064709974,208217.35525767144,208209.15064709974,0.0,-48910.380542462604,8.20461057171633,0.0
2026-07-11 06:10:00+00:00,944.797,2931646.146817051,2931648.40318,213761.5910308822,2717886.8121491177,2931.64840318,2931.646146817051,2931648.40318,0.021,0.0,182.0,0.0,0.021,0.0,0.0,0.0,129.66614923086857,129.6717142944033,182.0,196.5066601684763,129.6717142944033,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,287446850.37036467,0.07984634732510129,0.05623886780458298,196.5066601684763,129.66614923086857,133.67350924881137,129.74447135738401,129.6389429706527,0.0,0.0,0.0,0.0,0.0,0.0,-0.30926484713024716,-48.93556693340582,213761.5910308821,213770.08192106785,213761.5910308821,0.0,-48927.07604322006,8.49089018576342,0.0
2026-07-11 06:20:00+00:00,966.682,2999558.084522367,2999556.24508,218597.45080082305,2780958.7942791767,2999.55624508,2999.558084522367,2999556.24508,0.021,0.0,182.0,0.0,0.021,0.0,0.0,0.0,129.6609630452992,129.66614923086857,182.0,197.95066923905756,129.66614923086857,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,389238736.62002844,0.10812187128334123,0.07615441193734344,197.95066923905756,129.6609630452992,133.7665989163398,129.75645988087408,129.63039832133776,0.0,0.0,0.0,0.0,0.0,0.0,-0.3174236883251407,-48.95304716936119,218597.45080082314,218606.19091880083,218597.45080082314,0.0,-48944.30705138351,8.740117977678892,0.0
2026-07-11 06:30:00+00:00,985.961,3059377.1766134114,3059377.82534,222835.51879898366,2836542.3065410163,3059.37782534,3059.3771766134114,3059377.82534,0.021,0.0,182.0,0.0,0.021,0.0,0.0,0.0,129.65616706920076,129.6609630452992,182.0,199.2191322541704,129.6609630452992,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,493562844.53810966,0.1371007901494749,0.09656538428397558,199.2191322541704,129.65616706920076,133.86040678664884,129.76998846544066,129.62203264158208,0.0,0.0,0.0,0.0,0.0,0.0,-0.32558551566430777,-48.97096403500227,222835.51879898377,222844.47723180428,222835.51879898377,0.0,-48962.00560218174,8.95843282052374,0.0
