timestamp,dni_W_m2,solar_power_W,solar_power_raw_W,solar_power_effective_W,solar_power_curtailed_W,solar_power_kW,solar_power_absorbed_kW,solar_power_available_W,m_col_vol_flow_m3s,m_col_use_m3s,collector_target_out_C,m_ctes_use_m3s,m_ctes_charge_use_m3s,m_ctes_discharge_avail_m3s,m_recirc_m3s,m_oil_hex_m3s,htf_in_temp_C,hex_inlet_temp_C,mix_target_C,collector_t_out_C,oil_out_C,water_out_C,provided_W,provided_kW,solar_contribution_W,solar_to_factory_kW,ctes_contribution_W,ctes_to_factory_kW,remaining_solar_W,required_oil_in_C,hex_temp_sufficient,factory_load_W,factory_load_kW,operation_mode,net_power_W,ctes_energy_J,ctes_energy_MWh,ctes_soc_pct,ctes_inlet_temp_C,ctes_temp_C,concrete_T_z0_C,concrete_T_z_mid_C,concrete_T_z_max_C,provided_from_ctes_W,provided_from_ctes_kW,backup_heater_W,backup_heater_kW,tolerated_deficit_W,tolerated_deficit_cumulative_MWh,ctes_loss_cumulative_MWh,ctes_current_loss_kW,ctes_charge_htf_W,ctes_charge_inferred_W,ctes_charge_input_W,ctes_discharge_output_W,ctes_balance_residual_state_W,ctes_balance_residual_with_loss_W,hex_flow_balance_m3s
2026-07-11 01:40:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,182.0,,130.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,-311718918.54049265,-0.08658858848347019,-0.06098768878280855,,,129.89022216019094,129.89022216019094,129.89022216019094,0.0,0.0,0.0,0.0,0.0,0.0,-0.08956993503786058,-48.83196806747182,0.0,1625.3781994440506,0.0,0.0,-47206.58986802777,1625.3781994440506,0.0
2026-07-11 01:50:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,182.0,,130.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,-340040047.67197955,-0.0944555687977721,-0.0665287070101783,,,129.88024832738168,129.88024832738168,129.88024832738168,0.0,0.0,0.0,0.0,0.0,0.0,-0.09770778470184527,-48.827097983908175,0.0,1625.2160980966873,0.0,0.0,-47201.88188581149,1625.2160980966873,0.0
2026-07-11 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,182.0,,130.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,-368358352.2957153,-0.10232176452658757,-0.07206917262367238,,,129.8702754892774,129.8702754892774,129.8702754892774,0.0,0.0,0.0,0.0,0.0,0.0,-0.10584482276618626,-48.82222838604595,0.0,1625.0540131530724,0.0,0.0,-47197.17437289288,1625.0540131530724,0.0
2026-07-11 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,182.0,,130.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,-396673832.6936016,-0.11018717574822266,-0.07760908567844478,,,129.8603036457788,129.8603036457788,129.8603036457788,0.0,0.0,0.0,0.0,0.0,0.0,-0.11398104931182572,-48.817359273836715,0.0,1624.8919440261525,0.0,0.0,-47192.46732981056,1624.8919440261525,0.0
2026-07-11 02:20:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,182.0,,130.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,-424986489.147378,-0.11805180254093835,-0.08314844622961771,,,129.8503327967867,129.8503327967867,129.8503327967867,0.0,0.0,0.0,0.0,0.0,0.0,-0.1221164644196977,-48.81249064723197,0.0,1624.7298909379388,0.0,0.0,-47187.76075629403,1624.7298909379388,0.0
2026-07-11 02:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,182.0,,130.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,-453296321.938462,-0.1259156449829061,-0.08868725433225039,,,129.84036294220195,129.84036294220195,129.84036294220195,0.0,0.0,0.0,0.0,0.0,0.0,-0.13025106817072826,-48.807622506183314,0.0,1624.5678543766626,0.0,0.0,-47183.054651806655,1624.5678543766626,0.0
2026-07-11 02:40:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,182.0,,130.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,-481603331.34843236,-0.13377870315234233,-0.09422551004143362,,,129.83039408192542,129.83039408192542,129.83039408192542,0.0,0.0,0.0,0.0,0.0,0.0,-0.1383848606458353,-48.80275485064229,0.0,1624.4058340250485,0.0,0.0,-47178.34901661724,1624.4058340250485,0.0
2026-07-11 02:50:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,182.0,,130.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,-509907517.6589479,-0.14164097712748552,-0.09976321341227383,,,129.8204262158579,129.8204262158579,129.8204262158579,0.0,0.0,0.0,0.0,0.0,0.0,-0.1465178419259287,-48.797887680560464,0.0,1624.2438297012632,0.0,0.0,-47173.643850859204,1624.2438297012632,0.0
2026-07-11 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,182.0,,130.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,-538208881.1516684,-0.14950246698657457,-0.10530036449987766,,,129.81045934390022,129.81045934390022,129.81045934390022,0.0,0.0,0.0,0.0,0.0,0.0,-0.1546500120919103,-48.793020995889435,0.0,1624.0818413551897,0.0,0.0,-47168.939154534244,1624.0818413551897,0.0
2026-07-11 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,182.0,,130.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,-566507422.1080109,-0.1573631728077808,-0.11083696335930424,,,129.80049346595325,129.80049346595325,129.80049346595325,0.0,0.0,0.0,0.0,0.0,0.0,-0.16278137122467373,-48.788154796580656,0.0,1623.919869343219,0.0,0.0,-47164.234927237434,1623.919869343219,0.0
2026-07-11 03:20:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,182.0,,130.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,-594803140.8095539,-0.16522309466932053,-0.11637301004564428,,,129.79052858191784,129.79052858191784,129.79052858191784,0.0,0.0,0.0,0.0,0.0,0.0,-0.1709119194051047,-48.78328908258582,0.0,1623.7579133475301,0.0,0.0,-47159.53116923829,1623.7579133475301,0.0
2026-07-11 03:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,182.0,,130.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,-623096037.5377142,-0.17308223264936506,-0.12190850461395693,,,129.78056469169488,129.78056469169488,129.78056469169488,0.0,0.0,0.0,0.0,0.0,0.0,-0.17904165671408076,-48.77842385385645,0.0,1623.595973589152,0.0,0.0,-47154.8278802673,1623.595973589152,0.0
2026-07-11 03:40:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,182.0,,130.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,-651386112.5739099,-0.18094058682608608,-0.12744344711930145,,,129.77060179518526,129.77060179518526,129.77060179518526,0.0,0.0,0.0,0.0,0.0,0.0,-0.18717058323247143,-48.77355911034414,0.0,1623.434050018077,0.0,0.0,-47150.12506032606,1623.434050018077,0.0
2026-07-11 03:50:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,182.0,,130.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,-679673366.1995579,-0.18879815727765498,-0.13297783761673704,,,129.76063989228987,129.76063989228987,129.76063989228987,0.0,0.0,0.0,0.0,0.0,0.0,-0.1952986990411382,-48.76869485200055,0.0,1623.272142587186,0.0,0.0,-47145.42270941337,1623.272142587186,0.0
2026-07-11 04:00:00+00:00,13.938,43248.73889812573,43248.77772,37050.58732384513,6198.190396154867,43.24877772,43.24873889812573,43248.77772,0.021,0.0,131.0,0.0,0.021,0.0,0.0,0.0,129.82215051614932,130.0,182.0,131.05541653360638,130.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,-686703868.0005997,-0.19075107444461104,-0.1343533526410945,131.05541653360638,129.82215051614932,129.7629224832114,129.757365624213,129.75775568472568,0.0,0.0,0.0,0.0,0.0,0.0,-0.20342661334099862,-48.76748579916251,37050.58732384513,37049.982797426106,37050.58732384513,0.0,-48768.090325581536,-0.6045264190252055,0.0
2026-07-11 04:10:00+00:00,96.582,299688.0358019989,299688.15108,28687.57219235314,271000.57888764684,299.68815107999995,299.6880358019989,299688.15108,0.021,0.0,130.82215051614932,0.0,0.021,0.0,0.0,0.0,129.77041405989954,129.82215051614932,182.0,137.08860704028905,129.82215051614932,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,-698751195.0553901,-0.19409755418205282,-0.13671040763320857,137.08860704028905,129.77041405989954,129.7874823328287,129.7492904477594,129.74977290371842,0.0,0.0,0.0,0.0,0.0,0.0,-0.21155418258013947,-48.765415434845,28687.572192353127,28686.537010194374,28687.572192353127,0.0,-48766.45061700376,-1.0351821587537415,0.0
2026-07-11 04:20:00+00:00,229.314,711547.7445746197,711547.5831599999,49916.20841953601,661631.3747404639,711.5475831599999,711.5477445746197,711547.5831599999,0.021,0.0,130.77041405989954,0.0,0.021,0.0,0.0,0.0,129.75076967647433,129.77041405989954,182.0,146.84474724276402,129.77041405989954,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,-698060755.7621347,-0.19390576548948185,-0.13657532344602596,146.84474724276402,129.75076967647433,129.85314810540976,129.74025665510032,129.74056428339605,0.0,0.0,0.0,0.0,0.0,0.0,-0.21968177209570205,-48.76553709337554,49916.20841953602,49916.26924880129,49916.20841953602,0.0,-48765.47626411027,0.060829265268694144,0.0
2026-07-11 04:30:00+00:00,362.796,1125734.541787691,1125734.22024,78279.46652771765,1047454.7537122823,1125.73422024,1125.734541787691,1125734.22024,0.021,0.0,130.75076967647433,0.0,0.021,0.0,0.0,0.0,129.73877399693174,129.75076967647433,182.0,156.49040136858264,129.75076967647433,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,-680353312.9140618,-0.18898703136501716,-0.13311086893484633,156.49040136858264,129.73877399693174,129.9580770064788,129.7319780627134,129.73106341748235,0.0,0.0,0.0,0.0,0.0,0.0,-0.2278098698404493,-48.76858646848336,78279.4665277176,78280.99121527151,78279.4665277176,0.0,-48767.06178092945,1.52468755391601,0.0
2026-07-11 04:40:00+00:00,478.578,1484998.720908004,1484998.8193199998,105022.70219413005,1379976.1171258697,1484.9988193199997,1484.998720908004,1484998.8193199998,0.021,0.0,130.73877399693174,0.0,0.021,0.0,0.0,0.0,129.7287830364057,129.73877399693174,182.0,164.7103249243512,129.73877399693174,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,-646602586.2516711,-0.1796118295143531,-0.1265075519994575,164.7103249243512,129.7287830364057,130.0940326099062,129.72536794184978,129.72149652402308,0.0,0.0,0.0,0.0,0.0,0.0,-0.23593893579241726,-48.774395711807834,105022.7021941301,105025.60681579234,105022.7021941301,0.0,-48771.491090145595,2.904621662237332,0.0
2026-07-11 04:50:00+00:00,574.655,1783121.2542986015,1783119.9856999996,127769.74290688732,1655350.2427931123,1783.1199856999997,1783.1212542986016,1783119.9856999996,0.021,0.0,130.7287830364057,0.0,0.021,0.0,0.0,0.0,129.72004310883673,129.7287830364057,182.0,171.42971912919427,129.7287830364057,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,-599207824.7782044,-0.16644661799394567,-0.11723478480196788,171.42971912919427,129.72004310883673,130.25275193740404,129.7206595282398,129.7119359722534,0.0,0.0,0.0,0.0,0.0,0.0,-0.24406936110193025,-48.78255185707782,127769.74290688722,127773.8209795222,127769.74290688722,0.0,-48778.47378444283,4.078072634991258,0.0
2026-07-11 05:00:00+00:00,653.685,2028343.9400401153,2028345.3339,146506.33494147193,1881838.998958528,2028.3453339,2028.3439400401153,2028345.3339,0.021,0.0,130.7206595282398,0.0,0.021,0.0,0.0,0.0,129.7122024020829,129.72004310883673,182.0,176.89012007505153,129.72004310883673,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,-540576581.5461107,-0.1501601615405863,-0.10576360418857954,176.89012007505153,129.7122024020829,130.42746721560928,129.71782375975016,129.70242585742702,0.0,0.0,0.0,0.0,0.0,0.0,-0.25220146786618924,-48.79264058555398,146506.33494147204,146511.37930571014,146506.33494147204,0.0,-48787.59622131589,5.044364238092385,0.0
2026-07-11 05:10:00+00:00,718.952,2230865.721576865,2230864.9188800002,161863.28264952148,2069001.6362304788,2230.8649188800005,2230.865721576865,2230864.9188800002,0.021,0.0,130.71782375975016,0.0,0.021,0.0,0.0,0.0,129.70479155505402,129.7122024020829,182.0,181.35559891879768,129.7122024020829,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,-472737697.9661044,-0.13131602721280677,-0.09249095221569915,181.35559891879768,129.70479155505402,130.6129325168436,129.71677856116412,129.6929946698796,0.0,0.0,0.0,0.0,0.0,0.0,-0.26033551999621163,-48.80431278013434,161863.28264952142,161869.1187468116,161863.28264952142,0.0,-48798.47668284415,5.836097290186444,0.0
2026-07-11 05:20:00+00:00,773.311,2399537.010065144,2399537.63434,174522.00811995147,2225015.6262200484,2399.53763434,2399.537010065144,2399537.63434,0.021,0.0,130.71677856116412,0.0,0.021,0.0,0.0,0.0,129.6976322144446,129.70479155505402,182.0,185.04466800378077,129.70479155505402,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,-397310973.84558916,-0.11036415940155254,-0.0777337421044008,185.04466800378077,129.6976322144446,130.8051404829186,129.71744818090104,129.68365743939168,0.0,0.0,0.0,0.0,0.0,0.0,-0.2684717349503313,-48.81728972471773,174522.0081199514,174528.49659224311,174522.0081199514,0.0,-48810.80125242603,6.488472291704966,0.0
2026-07-11 05:30:00+00:00,819.025,2541383.8358549736,2541385.4335,185056.6672631679,2356328.766236832,2541.3854334999996,2541.3838358549738,2541385.4335,0.021,0.0,130.71744818090104,0.0,0.021,0.0,0.0,0.0,129.69069969194172,129.6976322144446,182.0,188.12611697155808,129.6976322144446,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,-315571566.0101253,-0.08765876833614591,-0.06174145780641469,188.12611697155808,129.69069969194172,131.00104423260643,129.7197730991272,129.67442447431833,0.0,0.0,0.0,0.0,0.0,0.0,-0.2766102936197876,-48.83135201673812,185056.66726316774,185063.69840917792,185056.66726316774,0.0,-48824.32087072794,7.031146010180237,0.0
2026-07-11 05:40:00+00:00,857.838,2661819.575361116,2661819.84372,193914.72776073776,2467905.115959262,2661.81984372,2661.8195753611158,2661819.84372,0.021,0.0,130.7197730991272,0.0,0.021,0.0,0.0,0.0,129.68401425387967,129.69069969194172,182.0,190.72752980861287,129.69069969194172,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,-228526032.9022522,-0.06347945358395894,-0.04471103210119073,190.72752980861287,129.68401425387967,131.19832203578272,129.72370849225425,129.6653052621703,0.0,0.0,0.0,0.0,0.0,0.0,-0.28475134803286994,-48.846326478494035,193914.72776073788,193922.21499161585,193914.72776073788,0.0,-48838.839247616066,7.487230877966795,0.0
2026-07-11 05:50:00+00:00,891.089,2764993.773724893,2764995.70166,201437.38810182596,2563558.313558174,2764.9957016599997,2764.993773724893,2764995.70166,0.021,0.0,130.72370849225425,0.0,0.021,0.0,0.0,0.0,129.67760436236992,129.68401425387967,182.0,192.94526319705903,129.68401425387967,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,-136976120.5384963,-0.038048922371804524,-0.026799326294316996,192.94526319705903,129.67760436236992,131.39520229124022,129.72922017276784,129.6563095649233,0.0,0.0,0.0,0.0,0.0,0.0,-0.2928950272294207,-48.862075179304505,201437.38810182578,201445.26245223102,201437.38810182578,0.0,-48854.20082889925,7.874350405254518,0.0
2026-07-11 06:00:00+00:00,919.809,2854109.999039223,2854112.1384599996,207886.27866941644,2646225.859790583,2854.1121384599996,2854.109999039223,2854112.1384599996,0.021,0.0,130.72922017276784,0.0,0.021,0.0,0.0,0.0,129.6714966105126,129.67760436236992,182.0,194.85280782699647,129.67760436236992,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,-41566522.05548033,-0.011546256126522315,-0.008132474354693607,194.85280782699647,129.6714966105126,131.59033344662825,129.73628118677416,129.6474475956832,0.0,0.0,0.0,0.0,0.0,0.0,-0.30104144176544434,-48.878487216141934,207886.2786694165,207894.4846878352,207886.2786694165,0.0,-48870.281197723234,8.206018418699387,0.0
2026-07-11 06:10:00+00:00,944.797,2931649.060260521,2931648.40318,213460.78296424402,2718187.620215756,2931.64840318,2931.649060260521,2931648.40318,0.021,0.0,130.73628118677416,0.0,0.021,0.0,0.0,0.0,129.66571509903545,129.6714966105126,182.0,196.5065209879349,129.6714966105126,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,57177759.87295766,0.015882711075821572,0.011186807142657008,196.5065209879349,129.66571509903545,131.78268737806818,129.74486978434848,129.63872997384084,0.0,0.0,0.0,0.0,0.0,0.0,-0.3091906871461476,-48.895472284219764,213460.78296424416,213469.2754982831,213460.78296424416,0.0,-48886.97975018085,8.492534038916347,0.0
2026-07-11 06:20:00+00:00,966.682,2999555.748716547,2999556.24508,218314.08328435104,2781242.1617956487,2999.55624508,2999.555748716547,2999556.24508,0.021,0.0,130.74486978434848,0.0,0.021,0.0,0.0,0.0,129.66028140355056,129.66571509903545,182.0,197.95021831048314,129.66571509903545,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,158823681.38739938,0.0441176892742776,0.03107379333005223,197.95021831048314,129.66028140355056,131.9714810895599,129.75496696983916,129.63016766213406,0.0,0.0,0.0,0.0,0.0,0.0,-0.31734284646331595,-48.91295590301,218314.08328435104,218322.82509374619,218314.08328435104,0.0,-48904.214093614864,8.741809395134624,0.0
2026-07-11 06:30:00+00:00,985.961,3059378.423314851,3059377.82534,222568.57361009624,2836809.2517299037,3059.37782534,3059.378423314851,3059377.82534,0.021,0.0,130.75496696983916,0.0,0.021,0.0,0.0,0.0,129.6552146397889,129.66028140355056,182.0,199.21852968041935,129.66028140355056,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,263011675.91061723,0.07305879886406035,0.05145813514234284,199.21852968041935,129.6552146397889,132.15613132439893,129.76655527910665,129.6217718867485,0.0,0.0,0.0,0.0,0.0,0.0,-0.32549799250328093,-48.930876239789846,222568.57361009635,222577.53377848628,222568.57361009635,0.0,-48921.91607139993,8.960168389916362,0.0
